transaction_id,account_id,transaction_date,value_date,transaction_type,amount,currency,merchant_category_code,counterparty_id,channel,reference,last_updated_ts
TXN0000000663,ACC00000316,2025-10-14 01:23:00+00:00,2025-02-18 05:21:00+00:00,CREDIT,578.8,GBP,9531,CP8654,ONLINE,REFCH7C8MDRXB,2024-12-14 03:13:00+00:00
TXN0000000664,ACC00000526,2024-11-11 19:05:00+00:00,2026-02-03 21:12:00+00:00,DEBIT,546.68,GBP,5543,CP3834,ONLINE,REF8XF9AS323D,2025-10-21 02:56:00+00:00
TXN0000000665,ACC00000315,2024-09-21 14:29:00+00:00,2025-09-02 11:02:00+00:00,DEBIT,970.27,USD,1643,,ONLINE,REFF16E10EBO6,2024-06-24 03:01:00+00:00
TXN0000000666,ACC00000462,2024-11-10 08:30:00+00:00,2026-03-01 03:05:00+00:00,DEBIT,542.58,GBP,7203,CP5597,POS,REFU4G73ZZNXP,2024-03-02 00:54:00+00:00
TXN0000000667,ACC00000600,2024-08-23 11:40:00+00:00,2024-04-28 10:49:00+00:00,CREDIT,1541.21,GBP,4418,CP8029,ATM,REF4WXPHL849A,2025-06-05 05:00:00+00:00
TXN0000000668,ACC00000551,2024-08-07 11:49:00+00:00,2024-06-11 10:20:00+00:00,DEBIT,130.4,USD,3513,CP8743,ATM,REF083NPPMHED,2025-05-19 08:40:00+00:00
TXN0000000669,ACC00000791,2024-05-24 09:28:00+00:00,2025-06-02 21:27:00+00:00,DEBIT,198.78,GBP,5218,CP1450,ONLINE,REFDYY83JSXB9,2026-03-10 23:41:00+00:00
TXN0000000670,ACC00000181,2025-06-25 23:47:00+00:00,2026-05-04 05:29:00+00:00,DEBIT,441.06,GBP,7619,CP2980,POS,REF5VBBQIU7W7,2024-10-31 01:28:00+00:00
TXN0000000671,ACC00000516,2026-01-19 09:07:00+00:00,2025-04-01 22:34:00+00:00,CREDIT,395.28,GBP,6963,CP7353,POS,REFGSE8AE97HY,2025-04-28 23:25:00+00:00
TXN0000000672,ACC00000125,2026-05-03 14:07:00+00:00,2025-07-19 17:11:00+00:00,CREDIT,668.5,GBP,2610,CP2320,POS,REFS5QZDI5FQD,2024-05-14 03:53:00+00:00
TXN0000000673,ACC00000556,2024-12-30 18:19:00+00:00,2025-02-15 01:14:00+00:00,DEBIT,208.66,GBP,4349,CP8920,ONLINE,REFQDMOD9ZIAO,2025-03-29 12:23:00+00:00
TXN0000000674,ACC00000603,2025-12-20 18:29:00+00:00,2024-03-25 14:17:00+00:00,DEBIT,64.75,USD,3372,CP4853,POS,REF56EKZSBH97,2024-04-23 15:18:00+00:00
TXN0000000675,ACC00000573,2024-07-23 08:18:00+00:00,2025-06-28 18:01:00+00:00,DEBIT,19.23,GBP,8467,,POS,REFZ1NW76X8PH,2025-04-21 16:41:00+00:00
TXN0000000676,ACC00000715,2025-09-09 06:02:00+00:00,2024-08-31 00:16:00+00:00,CREDIT,386.09,GBP,2405,CP6619,ATM,REF0EHDVGVHGI,2025-09-09 09:30:00+00:00
TXN0000000677,ACC00000776,2024-12-07 07:31:00+00:00,2025-01-02 17:57:00+00:00,DEBIT,96.08,GBP,1805,CP7508,POS,REFKRXB2BB1PM,2025-01-13 02:44:00+00:00
TXN0000000678,ACC00000640,2025-06-06 17:01:00+00:00,2026-03-27 16:00:00+00:00,DEBIT,459.76,USD,1565,CP9837,POS,REFNONZPSCCU4,2025-08-18 14:59:00+00:00
TXN0000000679,ACC00000397,2024-08-15 06:07:00+00:00,2025-12-24 18:30:00+00:00,DEBIT,62.97,USD,5902,,ONLINE,REFV7RHTGBJAM,2025-05-03 07:22:00+00:00
TXN0000000680,ACC00000733,2025-06-26 06:26:00+00:00,2024-04-30 17:27:00+00:00,CREDIT,140.38,GBP,2699,CP2573,ATM,REFH0WHMFMVF4,2024-06-16 20:59:00+00:00
TXN0000000681,ACC00000556,2024-03-26 02:44:00+00:00,2024-03-10 09:52:00+00:00,CREDIT,73.2,USD,3833,CP7801,ATM,REFHA28LXTJMT,2024-06-05 10:09:00+00:00
TXN0000000682,ACC00000246,2024-07-24 07:52:00+00:00,2024-05-14 05:38:00+00:00,CREDIT,73.08,GBP,8033,CP2667,ONLINE,REFH81AV1X1WG,2026-01-11 17:37:00+00:00
TXN0000000683,ACC00000605,2025-10-21 16:58:00+00:00,2024-08-13 11:44:00+00:00,CREDIT,121.76,GBP,5591,CP7912,ONLINE,REFA5Q50VSM7M,2024-04-26 07:21:00+00:00
TXN0000000684,ACC00000243,2025-09-07 05:27:00+00:00,2024-12-02 22:49:00+00:00,CREDIT,75.28,GBP,4858,CP3681,ATM,REF2Z9F6T3KT3,2024-03-16 06:13:00+00:00
TXN0000000685,ACC00000168,2024-02-08 16:30:00+00:00,2024-10-29 21:46:00+00:00,DEBIT,511.85,USD,9461,CP3508,ONLINE,REFZ7FLOUTSG8,2025-10-04 01:01:00+00:00
TXN0000000686,ACC00000511,2025-06-02 17:56:00+00:00,2025-01-08 19:56:00+00:00,DEBIT,224.04,GBP,5346,CP1631,ONLINE,REFFDBVPDGZTY,2025-01-02 10:51:00+00:00
TXN0000000687,ACC00000762,2024-06-28 17:04:00+00:00,2024-07-04 01:20:00+00:00,DEBIT,63.9,GBP,8734,CP2031,ONLINE,REF678NLV4MJG,2024-03-16 23:25:00+00:00
TXN0000000688,ACC00000153,2024-12-27 05:30:00+00:00,2026-01-24 11:36:00+00:00,CREDIT,339.4,GBP,1423,CP3283,ONLINE,REF3SNDOE7C9N,2024-09-29 03:58:00+00:00
TXN0000000689,ACC00000013,2025-07-10 15:12:00+00:00,2025-02-20 14:20:00+00:00,DEBIT,993.96,GBP,2605,CP1342,POS,REFVQUZG602DF,2024-05-23 14:15:00+00:00
TXN0000000690,ACC00000237,2024-01-10 09:52:00+00:00,2025-03-31 15:38:00+00:00,CREDIT,373.43,USD,3592,CP6955,ATM,REFFYFWT0NEML,2024-07-17 06:17:00+00:00
TXN0000000691,ACC00000166,2025-07-22 13:11:00+00:00,2025-09-13 02:06:00+00:00,CREDIT,1387.05,USD,1281,,ONLINE,REFJYOAMNWG0N,2025-01-24 17:34:00+00:00
TXN0000000692,ACC00000663,2024-11-19 21:04:00+00:00,2025-11-27 06:50:00+00:00,CREDIT,1138.96,USD,6937,CP7241,POS,REF8C71X0M8R8,2024-01-19 06:42:00+00:00
TXN0000000693,ACC00000545,2024-11-16 05:07:00+00:00,2025-04-04 18:51:00+00:00,DEBIT,1192.65,GBP,1797,CP5263,POS,REFVUGBE5XNRG,2025-01-27 19:38:00+00:00
TXN0000000694,ACC00000054,2025-03-31 22:19:00+00:00,2025-07-15 07:01:00+00:00,CREDIT,979.72,USD,2557,CP4181,ONLINE,REFOUSAC69ZPQ,2024-06-15 18:52:00+00:00
TXN0000000695,ACC00000363,2025-02-22 10:53:00+00:00,2025-12-26 09:48:00+00:00,CREDIT,122.08,GBP,7278,CP9678,ONLINE,REF7RTHQRH822,2024-06-24 18:01:00+00:00
TXN0000000696,ACC00000096,2025-11-07 06:59:00+00:00,2024-12-05 14:26:00+00:00,DEBIT,1374.9,GBP,4461,CP5359,POS,REFWRXD56FVDR,2025-02-09 11:20:00+00:00
TXN0000000697,ACC00000756,2024-12-01 23:14:00+00:00,2024-05-26 14:55:00+00:00,DEBIT,542.59,GBP,4917,CP3383,BRANCH,REFW2ING1FTOB,2025-04-08 20:40:00+00:00
TXN0000000698,ACC00000530,2025-05-09 16:03:00+00:00,2024-09-13 10:49:00+00:00,DEBIT,1879.05,USD,3480,CP8273,POS,REFDDFK9OKJXW,2025-10-10 02:00:00+00:00
TXN0000000699,ACC00000009,2024-04-13 16:36:00+00:00,2025-11-30 03:05:00+00:00,CREDIT,591.43,GBP,4995,CP8674,ONLINE,REFOSFTIHC9JT,2026-02-28 15:47:00+00:00
TXN0000000700,ACC00000479,2024-04-19 11:27:00+00:00,2025-02-02 00:35:00+00:00,CREDIT,193.23,GBP,7406,CP5956,ONLINE,REFKSZEFAH9Q9,2025-03-19 19:52:00+00:00
TXN0000000701,ACC00000275,2025-12-03 15:12:00+00:00,2025-08-06 11:33:00+00:00,CREDIT,592.04,GBP,3082,CP6091,ONLINE,REFY8S2D9QRS0,2025-10-08 02:58:00+00:00
TXN0000000702,ACC00000300,2024-10-26 08:55:00+00:00,2025-08-07 14:58:00+00:00,CREDIT,2582.9,GBP,6207,CP2849,BRANCH,REF2WRSHKWTNK,2024-12-21 09:36:00+00:00
TXN0000000703,ACC00000244,2025-01-25 15:05:00+00:00,2024-02-09 03:56:00+00:00,CREDIT,893.51,GBP,4604,CP8652,ONLINE,REFFN90LZ4NO4,2024-08-09 02:57:00+00:00
TXN0000000704,ACC00000496,2026-01-22 15:28:00+00:00,2024-12-22 21:59:00+00:00,DEBIT,1264.39,EUR,3197,CP7170,ONLINE,REF91GSUED6V5,2025-05-09 09:41:00+00:00
TXN0000000705,ACC00000736,2026-01-30 12:59:00+00:00,2024-06-20 05:07:00+00:00,CREDIT,488.95,GBP,8020,CP7316,ONLINE,REFZ3AT8D3GFS,2025-07-23 23:39:00+00:00
TXN0000000706,ACC00000509,2024-06-15 18:51:00+00:00,2026-03-06 06:12:00+00:00,DEBIT,584.64,GBP,6919,,ATM,REFBJD6WRBODD,2025-02-06 16:40:00+00:00
TXN0000000707,ACC00000475,2025-02-11 18:59:00+00:00,2025-01-23 22:33:00+00:00,DEBIT,861.56,USD,9021,CP7527,POS,REFFN4ZTNER4B,2024-10-22 01:40:00+00:00
TXN0000000708,ACC00000544,2024-03-07 09:14:00+00:00,2025-09-01 12:03:00+00:00,DEBIT,1313.05,GBP,2961,CP4645,ATM,REFS7SGGVC432,2024-11-27 05:27:00+00:00
TXN0000000709,ACC00000782,2024-08-02 12:08:00+00:00,2024-01-08 16:12:00+00:00,CREDIT,1230.83,GBP,2820,CP4863,ATM,REF5GXQTKN8FI,2024-09-24 01:02:00+00:00
TXN0000000710,ACC00000400,2025-08-24 19:36:00+00:00,2024-10-05 14:27:00+00:00,CREDIT,935.3,GBP,3766,CP3958,BRANCH,REF1V8SMWVT00,2024-11-24 23:22:00+00:00
TXN0000000711,ACC00000282,2024-09-20 12:40:00+00:00,2025-11-28 23:04:00+00:00,DEBIT,1659.52,USD,5801,CP1162,ATM,REF7GCM2J726A,2024-06-20 19:22:00+00:00
TXN0000000712,ACC00000205,2026-03-23 13:16:00+00:00,2024-05-13 21:32:00+00:00,CREDIT,466.76,GBP,2771,CP8918,ONLINE,REFGD23RZIM0T,2024-03-03 21:13:00+00:00
TXN0000000713,ACC00000379,2024-12-15 01:39:00+00:00,2025-10-12 18:56:00+00:00,CREDIT,591.62,USD,3293,CP2345,BRANCH,REFQWME50ZMHP,2024-03-10 01:37:00+00:00
TXN0000000714,ACC00000639,2025-08-24 18:37:00+00:00,2025-06-12 18:39:00+00:00,DEBIT,37.72,GBP,9369,,POS,REFVSS6TY44Z4,2025-03-17 10:57:00+00:00
TXN0000000715,ACC00000603,2026-03-20 00:44:00+00:00,2026-01-08 07:00:00+00:00,DEBIT,1974.53,USD,4471,CP2676,ONLINE,REFAQ3B9WPHD0,2024-03-15 22:30:00+00:00
TXN0000000716,ACC00000616,2024-02-07 03:03:00+00:00,2025-12-04 15:17:00+00:00,CREDIT,438.81,USD,1042,CP9229,ONLINE,REFWRZRNKWXFU,2024-05-13 10:43:00+00:00
TXN0000000717,ACC00000339,2025-06-29 19:35:00+00:00,2025-02-03 03:47:00+00:00,DEBIT,276.85,USD,1435,CP8529,ATM,REFHB73FGTI1B,2025-04-09 04:35:00+00:00
TXN0000000718,ACC00000470,2024-12-14 15:14:00+00:00,2024-04-29 23:15:00+00:00,DEBIT,1152.57,USD,8005,CP8798,POS,REFU7TPKB85E6,2024-08-06 22:27:00+00:00
TXN0000000719,ACC00000705,2025-08-14 00:34:00+00:00,2026-01-18 18:38:00+00:00,CREDIT,1463.05,GBP,3837,CP6439,BRANCH,REFHPZZENGUGV,2025-12-03 18:17:00+00:00
TXN0000000720,ACC00000760,2024-08-27 21:45:00+00:00,2026-02-12 20:30:00+00:00,DEBIT,913.29,EUR,4915,CP2875,ONLINE,REFIF3VDVC5NK,2025-08-30 15:42:00+00:00
TXN0000000721,ACC00000548,2024-12-14 05:06:00+00:00,2025-08-14 19:08:00+00:00,DEBIT,333.64,GBP,9716,CP9587,POS,REFDHSNCXBC7L,2025-02-20 10:53:00+00:00
TXN0000000722,ACC00000796,2025-12-22 02:34:00+00:00,2025-04-22 03:40:00+00:00,DEBIT,645.34,GBP,2846,CP2012,POS,REFW00D222K2Z,2024-06-25 09:42:00+00:00
TXN0000000723,ACC00000304,2025-08-31 13:42:00+00:00,2024-12-02 22:25:00+00:00,DEBIT,1575.49,GBP,9394,CP5433,ONLINE,REFEUJ70E653N,2025-12-26 23:00:00+00:00
TXN0000000724,ACC00000771,2025-06-18 09:57:00+00:00,2024-02-19 07:13:00+00:00,DEBIT,1132.87,GBP,4470,CP9365,ONLINE,REFUP3QPYE3U4,2024-08-24 08:51:00+00:00
TXN0000000725,ACC00000608,2024-10-21 05:41:00+00:00,2025-06-17 21:31:00+00:00,DEBIT,903.74,USD,3784,,ONLINE,REF29KWUKBFE5,2025-11-27 15:13:00+00:00
TXN0000000726,ACC00000070,2024-10-28 12:17:00+00:00,2026-02-05 17:56:00+00:00,DEBIT,713.64,GBP,5395,CP8702,POS,REFYW71RBS5QI,2025-05-02 10:34:00+00:00
TXN0000000727,ACC00000202,2026-01-23 16:49:00+00:00,2025-06-15 21:22:00+00:00,DEBIT,525.44,GBP,6964,CP2350,ONLINE,REFCJKTZO8MRQ,2024-08-24 12:32:00+00:00
TXN0000000728,ACC00000074,2025-06-13 09:39:00+00:00,2026-04-28 04:32:00+00:00,CREDIT,478.24,USD,2899,CP4982,ONLINE,REFQ1HC0SN5HP,2024-08-29 20:30:00+00:00
TXN0000000729,ACC00000197,2026-02-08 21:39:00+00:00,2025-01-09 23:41:00+00:00,CREDIT,395.1,USD,7790,,ATM,REFN6YHGBKCON,2024-06-07 00:52:00+00:00
TXN0000000730,ACC00000665,2026-01-11 14:37:00+00:00,2025-07-28 19:32:00+00:00,DEBIT,862.31,USD,9091,CP1542,ONLINE,REF3WLQY1FIY7,2025-01-04 04:23:00+00:00
TXN0000000731,ACC00000506,2025-01-14 14:10:00+00:00,2025-02-10 16:41:00+00:00,CREDIT,2090.41,GBP,2462,,ONLINE,REF6BEFRDV64E,2024-05-02 02:32:00+00:00
TXN0000000732,ACC00000076,2025-07-28 11:52:00+00:00,2024-04-17 17:49:00+00:00,CREDIT,344.89,GBP,9086,CP2006,ONLINE,REFZPFEF9J2WC,2024-05-31 16:43:00+00:00
TXN0000000733,ACC00000304,2026-03-04 15:21:00+00:00,2026-02-24 08:49:00+00:00,CREDIT,1499.86,USD,8375,CP3622,POS,REFPGF0B2HAA9,2025-12-17 01:59:00+00:00
TXN0000000734,ACC00000270,2025-10-12 22:36:00+00:00,2024-08-28 18:29:00+00:00,CREDIT,737.71,USD,7553,CP2819,ONLINE,REF9IF4XJ5K6D,2025-10-05 18:05:00+00:00
TXN0000000735,ACC00000483,2024-12-22 16:08:00+00:00,2025-02-09 22:15:00+00:00,DEBIT,519.16,GBP,3004,,POS,REFXQKTQMJ6AM,2024-01-12 10:29:00+00:00
TXN0000000736,ACC00000376,2025-06-14 23:07:00+00:00,2024-02-22 22:58:00+00:00,DEBIT,81.45,USD,8155,CP7448,POS,REF0513XJWBUU,2024-06-07 20:19:00+00:00
TXN0000000737,ACC00000259,2025-08-29 01:11:00+00:00,2025-08-05 00:41:00+00:00,CREDIT,154.3,GBP,1128,CP7735,POS,REFZ2H806M6G5,2024-03-16 17:28:00+00:00
TXN0000000738,ACC00000443,2024-05-26 02:28:00+00:00,2024-01-05 15:15:00+00:00,DEBIT,294.21,GBP,9051,CP4042,ATM,REFG2I2DOD83G,2025-04-24 21:39:00+00:00
TXN0000000739,ACC00000564,2026-02-02 18:29:00+00:00,2025-05-23 18:18:00+00:00,DEBIT,253.65,USD,2398,CP2760,POS,REFWMNVBSEDCX,2024-11-11 13:16:00+00:00
TXN0000000740,ACC00000361,2026-01-18 17:38:00+00:00,2025-09-22 18:39:00+00:00,CREDIT,949.94,GBP,2554,CP7382,ATM,REF18R4LG2R6H,2026-03-05 22:47:00+00:00
TXN0000000741,ACC00000491,2025-11-07 21:54:00+00:00,2026-03-12 23:41:00+00:00,DEBIT,905.85,GBP,8738,CP1387,ONLINE,REFY94YSF4895,2024-04-21 03:38:00+00:00
TXN0000000742,ACC00000076,2025-10-08 02:52:00+00:00,2026-04-23 09:50:00+00:00,CREDIT,417.57,GBP,3304,CP9459,POS,REF5IXC82Q6QB,2025-05-05 15:05:00+00:00
TXN0000000743,ACC00000548,2024-05-20 09:33:00+00:00,2024-10-10 10:29:00+00:00,DEBIT,1332.35,USD,3446,CP1894,POS,REFIZMPXO1H34,2024-08-23 09:19:00+00:00
TXN0000000744,ACC00000475,2025-07-07 06:40:00+00:00,2025-12-01 20:42:00+00:00,DEBIT,369.03,EUR,4885,,ONLINE,REFAGUWV2P4E0,2026-04-06 17:46:00+00:00
TXN0000000745,ACC00000541,2025-09-15 14:57:00+00:00,2024-09-15 09:17:00+00:00,CREDIT,2153.61,GBP,4742,CP6798,ONLINE,REF51BSAIED98,2024-08-04 11:07:00+00:00
TXN0000000746,ACC00000023,2024-03-24 14:00:00+00:00,2024-04-22 01:28:00+00:00,CREDIT,1280.97,GBP,6345,CP4059,ATM,REFEUM9DDU0LJ,2026-01-15 17:45:00+00:00
TXN0000000747,ACC00000406,2024-12-02 18:33:00+00:00,2025-02-16 18:57:00+00:00,DEBIT,637.94,USD,3013,CP5335,ONLINE,REFD9JSFD2NTO,2024-08-21 08:50:00+00:00
TXN0000000748,ACC00000056,2024-11-02 08:59:00+00:00,2026-04-28 05:47:00+00:00,DEBIT,101.09,USD,5078,CP5445,ONLINE,REFBNLHP04XD3,2025-05-07 04:01:00+00:00
TXN0000000749,ACC00000145,2024-12-02 03:50:00+00:00,2025-03-12 04:24:00+00:00,DEBIT,1512.59,GBP,4433,CP5319,BRANCH,REFJQ2N4QC54Y,2025-10-01 00:02:00+00:00
TXN0000000750,ACC00000220,2024-09-29 06:27:00+00:00,2025-10-17 10:18:00+00:00,DEBIT,1124.67,GBP,6920,,ONLINE,REFIH0F8QOG4H,2025-11-26 05:35:00+00:00
TXN0000000751,ACC00000453,2025-05-23 05:33:00+00:00,2025-10-31 07:19:00+00:00,CREDIT,1319.26,GBP,4379,CP8079,ONLINE,REFNN7FLXDOWM,2024-07-07 05:18:00+00:00
TXN0000000752,ACC00000642,2025-02-04 16:06:00+00:00,2026-02-26 14:53:00+00:00,CREDIT,631.52,GBP,2348,CP2404,POS,REFX2WAA2PQLT,2024-01-24 11:06:00+00:00
TXN0000000753,ACC00000429,2024-03-25 05:46:00+00:00,2024-12-29 18:06:00+00:00,DEBIT,555.78,GBP,7116,CP3896,ONLINE,REFWGRHQV2276,2025-03-07 08:53:00+00:00
TXN0000000754,ACC00000580,2024-08-10 20:01:00+00:00,2025-12-06 12:01:00+00:00,DEBIT,598.25,GBP,5050,CP3199,ATM,REF1HZ55ZORXM,2025-08-26 14:43:00+00:00
TXN0000000755,ACC00000203,2024-08-02 16:32:00+00:00,2026-03-30 23:16:00+00:00,DEBIT,78.32,USD,6770,,ONLINE,REFOM5ZXNKLI2,2026-02-09 12:55:00+00:00
TXN0000000756,ACC00000095,2024-12-15 13:54:00+00:00,2024-09-12 10:37:00+00:00,DEBIT,81.62,USD,8074,CP7307,POS,REFZF6JDJV9UY,2024-10-17 05:43:00+00:00
TXN0000000757,ACC00000414,2025-07-03 03:49:00+00:00,2025-10-29 16:13:00+00:00,CREDIT,1042.28,EUR,3745,CP5545,ONLINE,REF2CZ0588P5D,2024-02-25 07:30:00+00:00
TXN0000000758,ACC00000140,2024-03-24 18:15:00+00:00,2025-09-17 16:21:00+00:00,DEBIT,739.81,GBP,9903,CP7334,BRANCH,REF6RVKT0BR5X,2024-06-13 05:22:00+00:00
TXN0000000759,ACC00000362,2025-09-16 15:53:00+00:00,2025-10-03 20:45:00+00:00,DEBIT,984.06,USD,8543,,ATM,REFHKSCG8VNK8,2024-11-06 00:31:00+00:00
TXN0000000760,ACC00000683,2025-07-05 02:17:00+00:00,2025-08-04 23:03:00+00:00,DEBIT,58.99,GBP,3249,CP3752,ONLINE,REFC9B566DD2E,2025-08-04 10:20:00+00:00
TXN0000000761,ACC00000032,2024-12-10 18:00:00+00:00,2025-04-18 19:45:00+00:00,DEBIT,1219.59,GBP,6097,CP6528,POS,REFJ7OHCUIUUV,2025-10-11 15:45:00+00:00
TXN0000000762,ACC00000481,2026-04-20 00:47:00+00:00,2026-03-12 18:27:00+00:00,DEBIT,730.0,USD,6800,CP2946,ATM,REFWFRK6IV1IS,2024-04-25 14:22:00+00:00
TXN0000000763,ACC00000342,2026-03-25 19:42:00+00:00,2025-01-07 16:54:00+00:00,CREDIT,189.33,GBP,1360,CP3892,ONLINE,REF4561O04JBC,2025-02-21 17:28:00+00:00
TXN0000000764,ACC00000550,2026-01-07 18:40:00+00:00,2024-11-17 14:32:00+00:00,DEBIT,550.17,GBP,5467,CP2873,ONLINE,REFLLHHEIAVLU,2025-06-18 20:28:00+00:00
TXN0000000765,ACC00000775,2024-06-19 03:28:00+00:00,2026-02-13 07:59:00+00:00,DEBIT,361.82,EUR,1459,CP3792,ONLINE,REF0ZC5GB2LGU,2026-03-15 15:36:00+00:00
TXN0000000766,ACC00000062,2025-04-24 18:03:00+00:00,2025-11-19 15:21:00+00:00,DEBIT,1025.26,EUR,5156,CP7184,POS,REFM8T03IN5NA,2025-09-13 02:14:00+00:00
TXN0000000767,ACC00000386,2025-01-14 10:09:00+00:00,2025-03-02 21:51:00+00:00,CREDIT,740.65,USD,2696,CP6637,BRANCH,REFUZKZK57MPV,2025-09-17 08:06:00+00:00
TXN0000000768,ACC00000200,2025-07-27 13:59:00+00:00,2025-07-19 02:24:00+00:00,CREDIT,1087.38,USD,5365,,ATM,REFA6OMLEMLKV,2024-04-30 10:51:00+00:00
TXN0000000769,ACC00000310,2025-03-09 18:13:00+00:00,2025-05-03 16:19:00+00:00,CREDIT,1095.67,GBP,8312,CP9637,ATM,REFNKIRH3W8B4,2025-07-13 20:08:00+00:00
TXN0000000770,ACC00000596,2024-08-14 11:05:00+00:00,2026-04-23 06:19:00+00:00,DEBIT,1440.86,GBP,9133,CP7781,ATM,REFGXEDE2ZJHU,2024-10-29 04:59:00+00:00
TXN0000000771,ACC00000524,2025-10-05 21:20:00+00:00,2025-11-24 01:31:00+00:00,CREDIT,523.89,USD,2475,CP8403,POS,REF1A7KGQE9XQ,2025-12-23 03:10:00+00:00
TXN0000000772,ACC00000142,2026-02-01 16:34:00+00:00,2025-12-11 06:03:00+00:00,DEBIT,1101.54,USD,8030,CP1034,ONLINE,REFVW7TRVDR9X,2024-06-07 19:55:00+00:00
TXN0000000773,ACC00000302,2026-02-07 00:48:00+00:00,2025-03-29 20:42:00+00:00,DEBIT,417.69,GBP,3716,CP2818,ONLINE,REFKB03JIQYY3,2025-04-29 10:01:00+00:00
TXN0000000774,ACC00000242,2026-01-09 14:47:00+00:00,2024-04-10 21:53:00+00:00,DEBIT,1010.8,GBP,9713,CP4669,ONLINE,REFRSL9NBUPXT,2024-12-07 19:37:00+00:00
TXN0000000775,ACC00000179,2024-01-13 21:20:00+00:00,2025-04-22 14:24:00+00:00,CREDIT,207.05,EUR,9818,CP6028,POS,REFUCU53JR9MH,2024-05-05 06:53:00+00:00
TXN0000000776,ACC00000693,2024-07-18 04:43:00+00:00,2024-04-06 21:40:00+00:00,CREDIT,669.58,GBP,3837,CP4215,ONLINE,REFCF7QRPNUVN,2024-03-10 11:14:00+00:00
TXN0000000777,ACC00000467,2025-02-08 00:47:00+00:00,2024-07-16 10:42:00+00:00,CREDIT,908.59,GBP,2270,CP5344,ONLINE,REFD2C2FW5FQI,2025-09-13 14:39:00+00:00
TXN0000000778,ACC00000395,2026-02-01 03:07:00+00:00,2024-01-27 20:40:00+00:00,CREDIT,10.08,GBP,9784,CP1974,BRANCH,REFOOOYAUWOY3,2025-12-02 05:38:00+00:00
TXN0000000779,ACC00000572,2025-08-12 07:50:00+00:00,2024-01-03 15:32:00+00:00,CREDIT,663.81,USD,3106,CP6865,ONLINE,REFLNCE01LUS9,2025-12-29 09:18:00+00:00
TXN0000000780,ACC00000647,2025-08-21 02:00:00+00:00,2025-07-01 06:24:00+00:00,DEBIT,1402.64,GBP,5755,CP4658,ONLINE,REFXSDMA6WL6Z,2026-04-07 16:12:00+00:00
TXN0000000781,ACC00000759,2024-09-11 17:08:00+00:00,2025-08-20 05:09:00+00:00,DEBIT,430.24,USD,5676,CP7128,ONLINE,REFMOG9SLXK01,2024-07-27 07:28:00+00:00
TXN0000000782,ACC00000093,2025-08-10 15:19:00+00:00,2024-07-14 06:45:00+00:00,DEBIT,607.67,GBP,7326,CP6176,POS,REFKKIL14UYSR,2025-10-27 14:16:00+00:00
TXN0000000783,ACC00000132,2024-05-17 20:55:00+00:00,2025-12-29 16:20:00+00:00,DEBIT,516.92,GBP,9968,CP9069,ONLINE,REF66ZT2S8794,2025-05-15 04:42:00+00:00
TXN0000000784,ACC00000106,2024-11-18 11:07:00+00:00,2024-10-16 00:15:00+00:00,CREDIT,341.68,EUR,3638,CP8855,POS,REFDUENZOZFUV,2025-01-04 13:07:00+00:00
TXN0000000785,ACC00000784,2024-09-06 23:27:00+00:00,2024-07-12 13:37:00+00:00,CREDIT,255.49,USD,2585,CP3574,ONLINE,REFUOIH06D6SF,2024-09-24 17:04:00+00:00
TXN0000000786,ACC00000485,2024-02-13 18:03:00+00:00,2025-08-24 19:21:00+00:00,DEBIT,95.5,USD,7556,CP5289,POS,REFOJ237B7Z52,2025-01-27 07:59:00+00:00
TXN0000000787,ACC00000019,2025-12-07 16:20:00+00:00,2024-05-13 17:21:00+00:00,DEBIT,189.71,GBP,4188,CP9815,ATM,REFNDQCWFY5WV,2025-05-16 03:06:00+00:00
TXN0000000788,ACC00000397,2026-04-26 17:51:00+00:00,2025-11-29 01:46:00+00:00,CREDIT,994.42,EUR,7150,CP2178,ONLINE,REFFAD1KB3PKK,2026-02-22 06:17:00+00:00
TXN0000000789,ACC00000636,2024-04-13 16:45:00+00:00,2024-07-10 07:05:00+00:00,DEBIT,2423.26,GBP,3132,CP2138,ONLINE,REF7A2WIEEQK3,2026-02-11 11:53:00+00:00
TXN0000000790,ACC00000344,2024-05-05 01:18:00+00:00,2026-02-22 04:59:00+00:00,DEBIT,1460.4,GBP,8998,CP3349,ONLINE,REFIM6PY3LTU3,2024-09-20 08:33:00+00:00
TXN0000000791,ACC00000567,2024-12-01 01:56:00+00:00,2026-04-21 21:51:00+00:00,DEBIT,1365.35,GBP,1064,CP4734,ONLINE,REF7BQVYKH67M,2024-02-01 15:59:00+00:00
TXN0000000792,ACC00000719,2024-05-18 09:13:00+00:00,2025-02-06 10:12:00+00:00,DEBIT,84.95,GBP,4472,CP3966,ONLINE,REFJGO7YE539Q,2024-07-18 01:06:00+00:00
TXN0000000793,ACC00000295,2026-01-01 14:13:00+00:00,2024-06-11 14:15:00+00:00,DEBIT,222.86,USD,9571,CP2168,POS,REFAEXDUS468V,2024-02-04 09:33:00+00:00
TXN0000000794,ACC00000435,2025-02-14 02:57:00+00:00,2024-11-17 22:42:00+00:00,DEBIT,315.43,GBP,8067,CP2513,ATM,REF6UXM9SSSEN,2025-04-02 12:52:00+00:00
